Filename,Result,Runtime (s),Memory Usage (KB)
uf50-0565.cnf,1,0.04183816909790039,0.0
uf50-0566.cnf,1,0.059808969497680664,0.0
uf50-0567.cnf,1,0.028674602508544922,0.0
uf50-0568.cnf,1,0.017630338668823242,0.0
uf50-0569.cnf,1,0.042871952056884766,0.0
uf50-057.cnf,1,0.23899292945861816,0.0
uf50-0570.cnf,1,0.006664276123046875,0.0
uf50-0571.cnf,1,0.021420001983642578,0.0
uf50-0572.cnf,1,0.1157996654510498,0.0
uf50-0573.cnf,1,0.003990650177001953,0.0
uf50-0574.cnf,1,0.04158735275268555,0.0
uf50-0575.cnf,1,0.10008049011230469,0.0
uf50-0576.cnf,1,0.01744222640991211,0.0
uf50-0577.cnf,1,0.052355289459228516,0.0
uf50-0578.cnf,1,0.059871673583984375,0.0
uf50-0579.cnf,1,0.06552481651306152,0.0
uf50-058.cnf,1,0.009202241897583008,0.0
